id,op,dtype,M,N,K,layout,stride,threads,provider,semantic,runtime_ns,gflops,bw_gbps,error,status
444,GEMM,f64,24,24,24,TT,1,24,SIMD_AVX2,reassoc,5039.50,5.49,2.74,0.000000,COMPLETED
445,GEMM,f64,32,32,32,NN,1,1,SIMD_AVX2,reassoc,11582.60,5.66,2.12,0.000000,COMPLETED
446,GEMM,f64,32,32,32,NN,1,1,Eigen3,strict,2792.60,23.47,8.80,0.000000,COMPLETED
447,GEMM,f64,32,32,32,NN,1,4,SIMD_AVX2,reassoc,4636.05,14.14,5.30,0.000000,COMPLETED
448,GEMM,f64,32,32,32,NN,1,4,Eigen3,strict,2741.25,23.91,8.97,0.000000,COMPLETED
449,GEMM,f64,32,32,32,NN,1,12,SIMD_AVX2,reassoc,3054.15,21.46,8.05,0.000000,COMPLETED
450,GEMM,f64,32,32,32,NN,1,12,Eigen3,strict,2739.35,23.92,8.97,0.000000,COMPLETED
451,GEMM,f64,32,32,32,NN,1,24,SIMD_AVX2,reassoc,2926.55,22.39,8.40,0.000000,COMPLETED
452,GEMM,f64,32,32,32,NN,1,24,Eigen3,strict,2741.15,23.91,8.97,0.000000,COMPLETED
453,GEMM,f64,32,32,32,NT,1,1,SIMD_AVX2,reassoc,47327.35,1.38,0.52,0.000000,COMPLETED
454,GEMM,f64,32,32,32,NT,1,4,SIMD_AVX2,reassoc,15161.50,4.32,1.62,0.000000,COMPLETED
455,GEMM,f64,32,32,32,NT,1,12,SIMD_AVX2,reassoc,7009.05,9.35,3.51,0.000000,COMPLETED
456,GEMM,f64,32,32,32,NT,1,24,SIMD_AVX2,reassoc,6593.45,9.94,3.73,0.000000,COMPLETED
457,GEMM,f64,32,32,32,TN,1,1,SIMD_AVX2,reassoc,11743.05,5.58,2.09,0.000000,COMPLETED
458,GEMM,f64,32,32,32,TN,1,4,SIMD_AVX2,reassoc,4154.45,15.77,5.92,0.000000,COMPLETED
459,GEMM,f64,32,32,32,TN,1,12,SIMD_AVX2,reassoc,2804.70,23.37,8.76,0.000000,COMPLETED
460,GEMM,f64,32,32,32,TN,1,24,SIMD_AVX2,reassoc,3355.15,19.53,7.32,0.000000,COMPLETED
461,GEMM,f64,32,32,32,TT,1,1,SIMD_AVX2,reassoc,46285.90,1.42,0.53,0.000000,COMPLETED
462,GEMM,f64,32,32,32,TT,1,4,SIMD_AVX2,reassoc,12865.75,5.09,1.91,0.000000,COMPLETED
463,GEMM,f64,32,32,32,TT,1,12,SIMD_AVX2,reassoc,7305.75,8.97,3.36,0.000000,COMPLETED
464,GEMM,f64,32,32,32,TT,1,24,SIMD_AVX2,reassoc,7104.90,9.22,3.46,0.000000,COMPLETED
465,GEMM,f64,48,48,48,NN,1,1,SIMD_AVX2,reassoc,34959.10,6.33,1.58,0.000000,COMPLETED
466,GEMM,f64,48,48,48,NN,1,1,Eigen3,strict,9845.10,22.47,5.62,0.000000,COMPLETED
467,GEMM,f64,48,48,48,NN,1,4,SIMD_AVX2,reassoc,10255.95,21.57,5.39,0.000000,COMPLETED
468,GEMM,f64,48,48,48,NN,1,4,Eigen3,strict,6821.95,32.42,8.11,0.000000,COMPLETED
469,GEMM,f64,48,48,48,NN,1,12,SIMD_AVX2,reassoc,5618.10,39.37,9.84,0.000000,COMPLETED
470,GEMM,f64,48,48,48,NN,1,12,Eigen3,strict,6892.40,32.09,8.02,0.000000,COMPLETED
471,GEMM,f64,48,48,48,NN,1,24,SIMD_AVX2,reassoc,5284.40,41.86,10.46,0.000000,COMPLETED
472,GEMM,f64,48,48,48,NN,1,24,Eigen3,strict,8929.50,24.77,6.19,0.000000,COMPLETED
473,GEMM,f64,48,48,48,NT,1,1,SIMD_AVX2,reassoc,148270.90,1.49,0.37,0.000000,COMPLETED
474,GEMM,f64,48,48,48,NT,1,4,SIMD_AVX2,reassoc,51612.80,4.29,1.07,0.000000,COMPLETED
475,GEMM,f64,48,48,48,NT,1,12,SIMD_AVX2,reassoc,21825.95,10.13,2.53,0.000000,COMPLETED
476,GEMM,f64,48,48,48,NT,1,24,SIMD_AVX2,reassoc,15012.65,14.73,3.68,0.000000,COMPLETED
477,GEMM,f64,48,48,48,TN,1,1,SIMD_AVX2,reassoc,35530.90,6.23,1.56,0.000000,COMPLETED
478,GEMM,f64,48,48,48,TN,1,4,SIMD_AVX2,reassoc,9666.65,22.88,5.72,0.000000,COMPLETED
479,GEMM,f64,48,48,48,TN,1,12,SIMD_AVX2,reassoc,5966.55,37.07,9.27,0.000000,COMPLETED
480,GEMM,f64,48,48,48,TN,1,24,SIMD_AVX2,reassoc,5385.90,41.07,10.27,0.000000,COMPLETED
481,GEMM,f64,48,48,48,TT,1,1,SIMD_AVX2,reassoc,148911.25,1.49,0.37,0.000000,COMPLETED
482,GEMM,f64,48,48,48,TT,1,4,SIMD_AVX2,reassoc,51562.15,4.29,1.07,0.000000,COMPLETED
483,GEMM,f64,48,48,48,TT,1,12,SIMD_AVX2,reassoc,22187.15,9.97,2.49,0.000000,COMPLETED
484,GEMM,f64,48,48,48,TT,1,24,SIMD_AVX2,reassoc,15542.05,14.23,3.56,0.000000,COMPLETED
485,GEMM,f64,64,64,64,NN,1,1,SIMD_AVX2,reassoc,85579.65,6.13,1.15,0.000000,COMPLETED
486,GEMM,f64,64,64,64,NN,1,1,Eigen3,strict,21372.00,24.53,4.60,0.000000,COMPLETED
487,GEMM,f64,64,64,64,NN,1,4,SIMD_AVX2,reassoc,28852.60,18.17,3.41,0.000000,COMPLETED
488,GEMM,f64,64,64,64,NN,1,4,Eigen3,strict,9142.70,57.34,10.75,0.000000,COMPLETED
489,GEMM,f64,64,64,64,NN,1,12,SIMD_AVX2,reassoc,12458.85,42.08,7.89,0.000000,COMPLETED
490,GEMM,f64,64,64,64,NN,1,12,Eigen3,strict,9305.40,56.34,10.56,0.000000,COMPLETED
491,GEMM,f64,64,64,64,NN,1,24,SIMD_AVX2,reassoc,8624.15,60.79,11.40,0.000000,COMPLETED
492,GEMM,f64,64,64,64,NN,1,24,Eigen3,strict,8713.60,60.17,11.28,0.000000,COMPLETED
493,GEMM,f64,64,64,64,NT,1,1,SIMD_AVX2,reassoc,335983.60,1.56,0.29,0.000000,COMPLETED
494,GEMM,f64,64,64,64,NT,1,4,SIMD_AVX2,reassoc,137763.45,3.81,0.71,0.000000,COMPLETED
495,GEMM,f64,64,64,64,NT,1,12,SIMD_AVX2,reassoc,60482.85,8.67,1.63,0.000000,COMPLETED
496,GEMM,f64,64,64,64,NT,1,24,SIMD_AVX2,reassoc,40098.05,13.08,2.45,0.000000,COMPLETED
497,GEMM,f64,64,64,64,TN,1,1,SIMD_AVX2,reassoc,80833.60,6.49,1.22,0.000000,COMPLETED
498,GEMM,f64,64,64,64,TN,1,4,SIMD_AVX2,reassoc,27033.55,19.39,3.64,0.000000,COMPLETED
499,GEMM,f64,64,64,64,TN,1,12,SIMD_AVX2,reassoc,12099.25,43.33,8.12,0.000000,COMPLETED
500,GEMM,f64,64,64,64,TN,1,24,SIMD_AVX2,reassoc,8412.05,62.33,11.69,0.000000,COMPLETED
501,GEMM,f64,64,64,64,TT,1,1,SIMD_AVX2,reassoc,337550.00,1.55,0.29,0.000000,COMPLETED
502,GEMM,f64,64,64,64,TT,1,4,SIMD_AVX2,reassoc,138599.75,3.78,0.71,0.000000,COMPLETED
503,GEMM,f64,64,64,64,TT,1,12,SIMD_AVX2,reassoc,60525.00,8.66,1.62,0.000000,COMPLETED
504,GEMM,f64,64,64,64,TT,1,24,SIMD_AVX2,reassoc,40967.95,12.80,2.40,0.000000,COMPLETED
505,GEMM,f64,96,96,96,NN,1,1,SIMD_AVX2,reassoc,261123.00,6.78,0.85,0.000000,COMPLETED
506,GEMM,f64,96,96,96,NN,1,1,Eigen3,strict,75366.60,23.48,2.93,0.000000,COMPLETED
507,GEMM,f64,96,96,96,NN,1,4,SIMD_AVX2,reassoc,77890.80,22.72,2.84,0.000000,COMPLETED
508,GEMM,f64,96,96,96,NN,1,4,Eigen3,strict,25021.80,70.72,8.84,0.000000,COMPLETED
509,GEMM,f64,96,96,96,NN,1,12,SIMD_AVX2,reassoc,35030.80,50.51,6.31,0.000000,COMPLETED
510,GEMM,f64,96,96,96,NN,1,12,Eigen3,strict,14716.40,120.24,15.03,0.000000,COMPLETED
511,GEMM,f64,96,96,96,NN,1,24,SIMD_AVX2,reassoc,22534.00,78.52,9.82,0.000000,COMPLETED
512,GEMM,f64,96,96,96,NN,1,24,Eigen3,strict,41371.60,42.77,5.35,0.000000,COMPLETED
513,GEMM,f64,96,96,96,NT,1,1,SIMD_AVX2,reassoc,1008935.80,1.75,0.22,0.000000,COMPLETED
514,GEMM,f64,96,96,96,NT,1,4,SIMD_AVX2,reassoc,423728.60,4.18,0.52,0.000000,COMPLETED
515,GEMM,f64,96,96,96,NT,1,12,SIMD_AVX2,reassoc,162035.40,10.92,1.37,0.000000,COMPLETED
516,GEMM,f64,96,96,96,NT,1,24,SIMD_AVX2,reassoc,105530.00,16.77,2.10,0.000000,COMPLETED
517,GEMM,f64,96,96,96,TN,1,1,SIMD_AVX2,reassoc,269430.00,6.57,0.82,0.000000,COMPLETED
518,GEMM,f64,96,96,96,TN,1,4,SIMD_AVX2,reassoc,74257.60,23.83,2.98,0.000000,COMPLETED
519,GEMM,f64,96,96,96,TN,1,12,SIMD_AVX2,reassoc,31969.20,55.35,6.92,0.000000,COMPLETED
520,GEMM,f64,96,96,96,TN,1,24,SIMD_AVX2,reassoc,18255.60,96.93,12.12,0.000000,COMPLETED
521,GEMM,f64,96,96,96,TT,1,1,SIMD_AVX2,reassoc,1133753.80,1.56,0.20,0.000000,COMPLETED
522,GEMM,f64,96,96,96,TT,1,4,SIMD_AVX2,reassoc,433045.80,4.09,0.51,0.000000,COMPLETED
523,GEMM,f64,96,96,96,TT,1,12,SIMD_AVX2,reassoc,163263.40,10.84,1.35,0.000000,COMPLETED
524,GEMM,f64,96,96,96,TT,1,24,SIMD_AVX2,reassoc,102912.00,17.19,2.15,0.000000,COMPLETED
525,GEMM,f64,128,128,128,NN,1,1,SIMD_AVX2,reassoc,555252.80,7.55,0.71,0.000000,COMPLETED
526,GEMM,f64,128,128,128,NN,1,1,Eigen3,strict,161418.40,25.98,2.44,0.000000,COMPLETED
527,GEMM,f64,128,128,128,NN,1,4,SIMD_AVX2,reassoc,212050.80,19.78,1.85,0.000000,COMPLETED
528,GEMM,f64,128,128,128,NN,1,4,Eigen3,strict,64687.40,64.84,6.08,0.000000,COMPLETED
529,GEMM,f64,128,128,128,NN,1,12,SIMD_AVX2,reassoc,80960.40,51.81,4.86,0.000000,COMPLETED
530,GEMM,f64,128,128,128,NN,1,12,Eigen3,strict,79930.20,52.47,4.92,0.000000,COMPLETED
531,GEMM,f64,128,128,128,NN,1,24,SIMD_AVX2,reassoc,46457.00,90.28,8.46,0.000000,COMPLETED
532,GEMM,f64,128,128,128,NN,1,24,Eigen3,strict,103187.40,40.65,3.81,0.000000,COMPLETED
533,GEMM,f64,128,128,128,NT,1,1,SIMD_AVX2,reassoc,2652444.20,1.58,0.15,0.000000,COMPLETED
534,GEMM,f64,128,128,128,NT,1,4,SIMD_AVX2,reassoc,1122138.80,3.74,0.35,0.000000,COMPLETED
535,GEMM,f64,128,128,128,NT,1,12,SIMD_AVX2,reassoc,421955.60,9.94,0.93,0.000000,COMPLETED
536,GEMM,f64,128,128,128,NT,1,24,SIMD_AVX2,reassoc,260501.80,16.10,1.51,0.000000,COMPLETED
537,GEMM,f64,128,128,128,TN,1,1,SIMD_AVX2,reassoc,556482.00,7.54,0.71,0.000000,COMPLETED
538,GEMM,f64,128,128,128,TN,1,4,SIMD_AVX2,reassoc,213087.80,19.68,1.85,0.000000,COMPLETED
539,GEMM,f64,128,128,128,TN,1,12,SIMD_AVX2,reassoc,81105.00,51.71,4.85,0.000000,COMPLETED
540,GEMM,f64,128,128,128,TN,1,24,SIMD_AVX2,reassoc,52113.40,80.48,7.55,0.000000,COMPLETED
541,GEMM,f64,128,128,128,TT,1,1,SIMD_AVX2,reassoc,2641198.20,1.59,0.15,0.000000,COMPLETED
542,GEMM,f64,128,128,128,TT,1,4,SIMD_AVX2,reassoc,1119343.80,3.75,0.35,0.000000,COMPLETED
543,GEMM,f64,128,128,128,TT,1,12,SIMD_AVX2,reassoc,419143.20,10.01,0.94,0.000000,COMPLETED
544,GEMM,f64,128,128,128,TT,1,24,SIMD_AVX2,reassoc,270669.00,15.50,1.45,0.000000,COMPLETED
545,GEMM,f64,192,192,192,NN,1,1,SIMD_AVX2,reassoc,2062345.00,6.86,0.43,0.000000,COMPLETED
546,GEMM,f64,192,192,192,NN,1,1,Eigen3,strict,702585.00,20.15,1.26,0.000000,COMPLETED
547,GEMM,f64,192,192,192,NN,1,4,SIMD_AVX2,reassoc,557205.00,25.40,1.59,0.000000,COMPLETED
548,GEMM,f64,192,192,192,NN,1,4,Eigen3,strict,202825.00,69.79,4.36,0.000000,COMPLETED
549,GEMM,f64,192,192,192,NN,1,12,SIMD_AVX2,reassoc,230080.00,61.53,3.85,0.000000,COMPLETED
550,GEMM,f64,192,192,192,NN,1,12,Eigen3,strict,108465.00,130.51,8.16,0.000000,COMPLETED
551,GEMM,f64,192,192,192,NN,1,24,SIMD_AVX2,reassoc,163985.00,86.32,5.40,0.000000,COMPLETED
552,GEMM,f64,192,192,192,NN,1,24,Eigen3,strict,168305.00,84.11,5.26,0.000000,COMPLETED
553,GEMM,f64,192,192,192,NT,1,1,SIMD_AVX2,reassoc,9896215.00,1.43,0.09,0.000000,COMPLETED
554,GEMM,f64,192,192,192,NT,1,4,SIMD_AVX2,reassoc,3525830.00,4.01,0.25,0.000000,COMPLETED
555,GEMM,f64,192,192,192,NT,1,12,SIMD_AVX2,reassoc,1331295.00,10.63,0.66,0.000000,COMPLETED
556,GEMM,f64,192,192,192,NT,1,24,SIMD_AVX2,reassoc,636515.00,22.24,1.39,0.000000,COMPLETED
557,GEMM,f64,192,192,192,TN,1,1,SIMD_AVX2,reassoc,2044030.00,6.93,0.43,0.000000,COMPLETED
558,GEMM,f64,192,192,192,TN,1,4,SIMD_AVX2,reassoc,500755.00,28.27,1.77,0.000000,COMPLETED
559,GEMM,f64,192,192,192,TN,1,12,SIMD_AVX2,reassoc,226905.00,62.39,3.90,0.000000,COMPLETED
560,GEMM,f64,192,192,192,TN,1,24,SIMD_AVX2,reassoc,117520.00,120.45,7.53,0.000000,COMPLETED
561,GEMM,f64,192,192,192,TT,1,1,SIMD_AVX2,reassoc,9952095.00,1.42,0.09,0.000000,COMPLETED
562,GEMM,f64,192,192,192,TT,1,4,SIMD_AVX2,reassoc,3542815.00,4.00,0.25,0.000000,COMPLETED
563,GEMM,f64,192,192,192,TT,1,12,SIMD_AVX2,reassoc,1343355.00,10.54,0.66,0.000000,COMPLETED
564,GEMM,f64,192,192,192,TT,1,24,SIMD_AVX2,reassoc,651065.00,21.74,1.36,0.000000,COMPLETED
565,GEMM,f64,256,256,256,NN,1,1,SIMD_AVX2,reassoc,4779860.00,7.02,0.33,0.000000,COMPLETED
566,GEMM,f64,256,256,256,NN,1,1,Eigen3,strict,1516890.00,22.12,1.04,0.000000,COMPLETED
567,GEMM,f64,256,256,256,NN,1,4,SIMD_AVX2,reassoc,1196395.00,28.05,1.31,0.000000,COMPLETED
568,GEMM,f64,256,256,256,NN,1,4,Eigen3,strict,462910.00,72.49,3.40,0.000000,COMPLETED
569,GEMM,f64,256,256,256,NN,1,12,SIMD_AVX2,reassoc,542260.00,61.88,2.90,0.000000,COMPLETED
570,GEMM,f64,256,256,256,NN,1,12,Eigen3,strict,227010.00,147.81,6.93,0.000000,COMPLETED
571,GEMM,f64,256,256,256,NN,1,24,SIMD_AVX2,reassoc,292230.00,114.82,5.38,0.000000,COMPLETED
572,GEMM,f64,256,256,256,NN,1,24,Eigen3,strict,513355.00,65.36,3.06,0.000000,COMPLETED
573,GEMM,f64,256,256,256,NT,1,1,SIMD_AVX2,reassoc,22883680.00,1.47,0.07,0.000000,COMPLETED
574,GEMM,f64,256,256,256,NT,1,4,SIMD_AVX2,reassoc,8973210.00,3.74,0.18,0.000000,COMPLETED
575,GEMM,f64,256,256,256,NT,1,12,SIMD_AVX2,reassoc,3355390.00,10.00,0.47,0.000000,COMPLETED
576,GEMM,f64,256,256,256,NT,1,24,SIMD_AVX2,reassoc,1888520.00,17.77,0.83,0.000000,COMPLETED
577,GEMM,f64,256,256,256,TN,1,1,SIMD_AVX2,reassoc,4728240.00,7.10,0.33,0.000000,COMPLETED
578,GEMM,f64,256,256,256,TN,1,4,SIMD_AVX2,reassoc,1206430.00,27.81,1.30,0.000000,COMPLETED
579,GEMM,f64,256,256,256,TN,1,12,SIMD_AVX2,reassoc,528945.00,63.44,2.97,0.000000,COMPLETED
580,GEMM,f64,256,256,256,TN,1,24,SIMD_AVX2,reassoc,282455.00,118.80,5.57,0.000000,COMPLETED
581,GEMM,f64,256,256,256,TT,1,1,SIMD_AVX2,reassoc,22739180.00,1.48,0.07,0.000000,COMPLETED
582,GEMM,f64,256,256,256,TT,1,4,SIMD_AVX2,reassoc,9005145.00,3.73,0.17,0.000000,COMPLETED
583,GEMM,f64,256,256,256,TT,1,12,SIMD_AVX2,reassoc,3350225.00,10.02,0.47,0.000000,COMPLETED
584,GEMM,f64,256,256,256,TT,1,24,SIMD_AVX2,reassoc,1804010.00,18.60,0.87,0.000000,COMPLETED
585,GEMM,f64,384,384,384,NN,1,1,SIMD_AVX2,reassoc,14248290.00,7.95,0.25,0.000000,COMPLETED
586,GEMM,f64,384,384,384,NN,1,1,Eigen3,strict,4615935.00,24.53,0.77,0.000000,COMPLETED
587,GEMM,f64,384,384,384,NN,1,4,SIMD_AVX2,reassoc,5456830.00,20.75,0.65,0.000000,COMPLETED
588,GEMM,f64,384,384,384,NN,1,4,Eigen3,strict,1661720.00,68.15,2.13,0.000000,COMPLETED
589,GEMM,f64,384,384,384,NN,1,12,SIMD_AVX2,reassoc,1879815.00,60.24,1.88,0.000000,COMPLETED
590,GEMM,f64,384,384,384,NN,1,12,Eigen3,strict,546480.00,207.23,6.48,0.000000,COMPLETED
591,GEMM,f64,384,384,384,NN,1,24,SIMD_AVX2,reassoc,1016345.00,111.42,3.48,0.000000,COMPLETED
592,GEMM,f64,384,384,384,NN,1,24,Eigen3,strict,410045.00,276.18,8.63,0.000000,COMPLETED
593,GEMM,f64,384,384,384,NT,1,1,SIMD_AVX2,reassoc,72158810.00,1.57,0.05,0.000000,COMPLETED
594,GEMM,f64,384,384,384,NT,1,4,SIMD_AVX2,reassoc,29109440.00,3.89,0.12,0.000000,COMPLETED
595,GEMM,f64,384,384,384,NT,1,12,SIMD_AVX2,reassoc,9928160.00,11.41,0.36,0.000000,COMPLETED
596,GEMM,f64,384,384,384,NT,1,24,SIMD_AVX2,reassoc,5048650.00,22.43,0.70,0.000000,COMPLETED
597,GEMM,f64,384,384,384,TN,1,1,SIMD_AVX2,reassoc,14201595.00,7.97,0.25,0.000000,COMPLETED
598,GEMM,f64,384,384,384,TN,1,4,SIMD_AVX2,reassoc,5572070.00,20.32,0.64,0.000000,COMPLETED
599,GEMM,f64,384,384,384,TN,1,12,SIMD_AVX2,reassoc,1920930.00,58.95,1.84,0.000000,COMPLETED
600,GEMM,f64,384,384,384,TN,1,24,SIMD_AVX2,reassoc,967125.00,117.10,3.66,0.000000,COMPLETED
601,GEMM,f64,384,384,384,TT,1,1,SIMD_AVX2,reassoc,72366995.00,1.56,0.05,0.000000,COMPLETED
602,GEMM,f64,384,384,384,TT,1,4,SIMD_AVX2,reassoc,29078575.00,3.89,0.12,0.000000,COMPLETED
603,GEMM,f64,384,384,384,TT,1,12,SIMD_AVX2,reassoc,9925500.00,11.41,0.36,0.000000,COMPLETED
604,GEMM,f64,384,384,384,TT,1,24,SIMD_AVX2,reassoc,5219060.00,21.70,0.68,0.000000,COMPLETED
605,GEMM,f64,512,512,512,NN,1,1,SIMD_AVX2,reassoc,30238520.00,8.88,0.21,0.000000,COMPLETED
606,GEMM,f64,512,512,512,NN,1,1,Eigen3,strict,11215765.00,23.93,0.56,0.000000,COMPLETED
607,GEMM,f64,512,512,512,NN,1,4,SIMD_AVX2,reassoc,12917350.00,20.78,0.49,0.000000,COMPLETED
608,GEMM,f64,512,512,512,NN,1,4,Eigen3,strict,3595990.00,74.65,1.75,0.000000,COMPLETED
609,GEMM,f64,512,512,512,NN,1,12,SIMD_AVX2,reassoc,4461220.00,60.17,1.41,0.000000,COMPLETED
610,GEMM,f64,512,512,512,NN,1,12,Eigen3,strict,2303470.00,116.54,2.73,0.000000,COMPLETED
611,GEMM,f64,512,512,512,NN,1,24,SIMD_AVX2,reassoc,2343680.00,114.54,2.68,0.000000,COMPLETED
612,GEMM,f64,512,512,512,NN,1,24,Eigen3,strict,1457650.00,184.16,4.32,0.000000,COMPLETED
613,GEMM,f64,512,512,512,NT,1,1,SIMD_AVX2,reassoc,285648080.00,0.94,0.02,0.000000,COMPLETED
614,GEMM,f64,512,512,512,NT,1,4,SIMD_AVX2,reassoc,93086345.00,2.88,0.07,0.000000,COMPLETED
615,GEMM,f64,512,512,512,NT,1,12,SIMD_AVX2,reassoc,32993850.00,8.14,0.19,0.000000,COMPLETED
616,GEMM,f64,512,512,512,NT,1,24,SIMD_AVX2,reassoc,17564365.00,15.28,0.36,0.000000,COMPLETED
617,GEMM,f64,512,512,512,TN,1,1,SIMD_AVX2,reassoc,30288295.00,8.86,0.21,0.000000,COMPLETED
618,GEMM,f64,512,512,512,TN,1,4,SIMD_AVX2,reassoc,12999110.00,20.65,0.48,0.000000,COMPLETED
619,GEMM,f64,512,512,512,TN,1,12,SIMD_AVX2,reassoc,4440195.00,60.46,1.42,0.000000,COMPLETED
620,GEMM,f64,512,512,512,TN,1,24,SIMD_AVX2,reassoc,2283510.00,117.55,2.76,0.000000,COMPLETED
621,GEMM,f64,512,512,512,TT,1,1,SIMD_AVX2,reassoc,284926470.00,0.94,0.02,0.000000,COMPLETED
622,GEMM,f64,512,512,512,TT,1,4,SIMD_AVX2,reassoc,89837740.00,2.99,0.07,0.000000,COMPLETED
623,GEMM,f64,512,512,512,TT,1,12,SIMD_AVX2,reassoc,32071285.00,8.37,0.20,0.000000,COMPLETED
624,GEMM,f64,512,512,512,TT,1,24,SIMD_AVX2,reassoc,18330855.00,14.64,0.34,0.000000,COMPLETED
625,GEMM,f64,4096,16,64,NN,1,1,SIMD_AVX2,reassoc,1402472.90,5.98,1.87,0.000000,COMPLETED
626,GEMM,f64,4096,16,64,NN,1,12,SIMD_AVX2,reassoc,187164.51,44.82,14.05,0.000000,COMPLETED
627,GEMM,f64,4096,16,64,NT,1,1,SIMD_AVX2,reassoc,5292963.65,1.58,0.50,0.000000,COMPLETED
628,GEMM,f64,4096,16,64,NT,1,12,SIMD_AVX2,reassoc,663905.24,12.64,3.96,0.000000,COMPLETED
629,GEMM,f64,16,4096,64,NN,1,1,SIMD_AVX2,reassoc,1272440.00,6.59,2.07,0.000000,COMPLETED
630,GEMM,f64,16,4096,64,NN,1,12,SIMD_AVX2,reassoc,223055.00,37.61,11.79,0.000000,COMPLETED
631,GEMM,f64,16,4096,64,NT,1,1,SIMD_AVX2,reassoc,6756830.00,1.24,0.39,0.000000,COMPLETED
632,GEMM,f64,16,4096,64,NT,1,12,SIMD_AVX2,reassoc,1802650.00,4.65,1.46,0.000000,COMPLETED
633,GEMM,f64,1024,32,128,NN,1,1,SIMD_AVX2,reassoc,1155762.20,7.26,1.16,0.000000,COMPLETED
634,GEMM,f64,1024,32,128,NN,1,12,SIMD_AVX2,reassoc,158258.70,53.01,8.49,0.000000,COMPLETED
635,GEMM,f64,1024,32,128,NT,1,1,SIMD_AVX2,reassoc,5233604.40,1.60,0.26,0.000000,COMPLETED
636,GEMM,f64,1024,32,128,NT,1,12,SIMD_AVX2,reassoc,740975.60,11.32,1.81,0.000000,COMPLETED
637,GEMM,f64,32,1024,128,NN,1,1,SIMD_AVX2,reassoc,1244085.00,6.74,1.08,0.000000,COMPLETED
638,GEMM,f64,32,1024,128,NN,1,12,SIMD_AVX2,reassoc,159935.00,52.45,8.40,0.000000,COMPLETED
639,GEMM,f64,32,1024,128,NT,1,1,SIMD_AVX2,reassoc,6287670.00,1.33,0.21,0.000000,COMPLETED
640,GEMM,f64,32,1024,128,NT,1,12,SIMD_AVX2,reassoc,934585.00,8.98,1.44,0.000000,COMPLETED
641,GEMM,f64,2048,16,16,NN,1,1,SIMD_AVX2,reassoc,190999.49,5.49,2.76,0.000000,COMPLETED
642,GEMM,f64,2048,16,16,NN,1,12,SIMD_AVX2,reassoc,26902.11,38.98,19.56,0.000000,COMPLETED
643,GEMM,f64,2048,16,16,NT,1,1,SIMD_AVX2,reassoc,717493.66,1.46,0.73,0.000000,COMPLETED
644,GEMM,f64,2048,16,16,NT,1,12,SIMD_AVX2,reassoc,90247.50,11.62,5.83,0.000000,COMPLETED
645,GEMM,f64,16,2048,16,NN,1,1,SIMD_AVX2,reassoc,170510.00,6.15,3.09,0.000000,COMPLETED
646,GEMM,f64,16,2048,16,NN,1,12,SIMD_AVX2,reassoc,29435.00,35.62,17.88,0.000000,COMPLETED
647,GEMM,f64,16,2048,16,NT,1,1,SIMD_AVX2,reassoc,747220.00,1.40,0.70,0.000000,COMPLETED
648,GEMM,f64,16,2048,16,NT,1,12,SIMD_AVX2,reassoc,115020.00,9.12,4.58,0.000000,COMPLETED
649,GEMV,f32,1,1,1,NN,1,1,SIMD_AVX2,reassoc,171.36,0.01,0.07,0.000000,COMPLETED
650,GEVM,f32,1,1,1,NN,1,1,SIMD_AVX2,reassoc,8.02,0.25,1.50,0.000000,COMPLETED
651,GEMV,f32,1,1,1,NN,1,4,SIMD_AVX2,reassoc,557.77,0.00,0.02,0.000000,COMPLETED
652,GEVM,f32,1,1,1,NN,1,4,SIMD_AVX2,reassoc,8.35,0.24,1.44,0.000000,COMPLETED
653,GEMV,f32,1,1,1,NN,1,12,SIMD_AVX2,reassoc,772.93,0.00,0.02,0.000000,COMPLETED
654,GEVM,f32,1,1,1,NN,1,12,SIMD_AVX2,reassoc,7.93,0.25,1.51,0.000000,COMPLETED
655,GEMV,f32,1,1,1,NN,1,24,SIMD_AVX2,reassoc,5100.14,0.00,0.00,0.000000,COMPLETED
656,GEVM,f32,1,1,1,NN,1,24,SIMD_AVX2,reassoc,7.91,0.25,1.52,0.000000,COMPLETED
657,GEMV,f32,1,1,1,NN,2,1,SIMD_AVX2,reassoc,170.15,0.01,0.07,0.000000,COMPLETED
658,GEVM,f32,1,1,1,NN,2,1,SIMD_AVX2,reassoc,7.90,0.25,1.52,0.000000,COMPLETED
659,GEMV,f32,1,1,1,NN,2,4,SIMD_AVX2,reassoc,990.20,0.00,0.01,0.000000,COMPLETED
660,GEVM,f32,1,1,1,NN,2,4,SIMD_AVX2,reassoc,9.63,0.21,1.25,0.000000,COMPLETED
661,GEMV,f32,1,1,1,NN,2,12,SIMD_AVX2,reassoc,2391.65,0.00,0.01,0.000000,COMPLETED
662,GEVM,f32,1,1,1,NN,2,12,SIMD_AVX2,reassoc,7.95,0.25,1.51,0.000000,COMPLETED
663,GEMV,f32,1,1,1,NN,2,24,SIMD_AVX2,reassoc,4530.35,0.00,0.00,0.000000,COMPLETED
664,GEVM,f32,1,1,1,NN,2,24,SIMD_AVX2,reassoc,8.16,0.24,1.47,0.000000,COMPLETED
665,GEMV,f32,1,1,1,NN,4,1,SIMD_AVX2,reassoc,168.99,0.01,0.07,0.000000,COMPLETED
666,GEVM,f32,1,1,1,NN,4,1,SIMD_AVX2,reassoc,7.99,0.25,1.50,0.000000,COMPLETED
